pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
2,118,1.433000,-0.055033,0.888906,0.313574,-0.011505,0.869360,0.223222,0.034292,0.844545,0.140402,0.072107,0.784965,0.073689,0.044901,0.787514,-0.053237,-0.007514,0.910647,-0.030292,-0.062128,0.763837,-0.092454,-0.105204,-0.788264,0.058522,0.655280,-0.522380,-0.350102,-0.076312,-0.208676,0.029509,0.006020,-0.122994,-0.914622,0.148882,0.218019,-0.030895,0.121107,-0.077365,-0.043260,-0.128147,-0.501423,-0.016464
2,119,1.256000,0.032465,0.876296,0.327262,0.053110,0.858973,0.229160,0.078845,0.837405,0.137810,0.100388,0.779832,0.063030,0.043356,0.786235,-0.060223,-0.003737,0.909597,-0.029832,-0.070741,0.762418,-0.088076,-0.100303,-0.711411,0.056180,0.594587,-0.562576,-0.435612,-0.057708,-0.095067,0.033063,-0.103633,-0.059944,-0.905428,0.128993,0.155041,-0.046630,0.114166,0.038943,-0.066892,-0.121652,-0.466693,-0.004996
2,120,1.299000,0.131508,0.889576,0.319728,0.124558,0.867655,0.220535,0.118049,0.847997,0.124986,0.119343,0.791199,0.048633,0.042373,0.786526,-0.067163,0.012140,0.908027,-0.033559,-0.074507,0.762416,-0.085821,-0.124228,-0.606099,0.065620,0.525311,-0.630758,-0.487928,-0.036671,0.066145,0.054287,-0.184835,-0.051120,-0.889151,0.134521,0.100520,-0.047947,0.114287,0.194056,-0.082129,-0.119091,-0.438050,-0.002370
2,121,1.222000,0.034211,0.883586,0.336609,0.050563,0.867399,0.237206,0.072237,0.847485,0.143734,0.094386,0.790010,0.070110,0.048017,0.788070,-0.057576,0.000557,0.911652,-0.030367,-0.063113,0.761708,-0.090960,-0.097407,-0.695819,0.042708,0.573504,-0.579891,-0.442085,-0.046107,-0.080368,0.047915,-0.072499,-0.093357,-0.908567,0.131821,0.178728,-0.049755,0.102188,0.047867,-0.043849,-0.122488,-0.490670,-0.003253
2,122,1.645000,0.243066,0.667620,0.289413,0.212060,0.692163,0.196968,0.188164,0.721469,0.110678,0.162024,0.706938,0.025937,0.065731,0.780569,-0.061318,0.033323,0.902311,-0.021517,-0.057201,0.762328,-0.080827,0.016991,-0.494901,-0.096435,0.333084,-0.554138,-0.667111,0.219739,0.171103,-0.059198,-0.244492,0.194495,-0.899460,0.137593,0.074553,-0.016196,0.156073,0.242191,-0.082614,-0.110199,-0.440932,-0.007731
2,123,1.033000,0.037738,0.657657,0.319904,0.057117,0.689210,0.226082,0.077279,0.721125,0.138535,0.097138,0.708705,0.049522,0.056827,0.781509,-0.059594,0.004744,0.901370,-0.020002,-0.058667,0.763122,-0.091875,0.081169,-0.700003,-0.103199,0.495132,-0.411385,-0.571763,0.231250,-0.073278,0.033576,0.003490,0.128278,-0.924966,0.103981,0.212218,-0.029967,0.182076,0.040109,-0.043593,-0.105567,-0.468952,-0.021162
2,124,1.844000,0.134953,0.985205,0.286753,0.128152,0.941101,0.195790,0.121169,0.900834,0.105172,0.126614,0.828378,0.041347,0.050201,0.790564,-0.067910,0.015238,0.921066,-0.040876,-0.064433,0.762110,-0.080815,-0.200114,-0.585230,0.164837,0.571521,-0.668884,-0.425617,-0.142900,0.075994,0.099861,-0.210305,-0.137939,-0.868183,0.151496,0.060418,-0.063749,0.011364,0.179529,-0.039447,-0.114591,-0.423723,0.006283
2,125,1.157000,0.170820,0.736447,0.328160,0.153770,0.752352,0.229759,0.141861,0.766166,0.135696,0.130672,0.735622,0.048121,0.050781,0.782711,-0.059818,0.011732,0.904638,-0.021242,-0.069394,0.761585,-0.081661,-0.033064,-0.559928,-0.097723,0.397210,-0.573370,-0.601432,0.134697,0.092084,-0.021611,-0.176678,0.107544,-0.924632,0.125765,0.122574,-0.036917,0.145950,0.186851,-0.060858,-0.115354,-0.448273,-0.005178
2,126,1.189000,0.045499,0.864321,0.335297,0.062465,0.852553,0.236328,0.083519,0.837219,0.141438,0.103359,0.782003,0.065012,0.054871,0.787233,-0.060997,0.007456,0.914896,-0.036605,-0.057623,0.761955,-0.091353,-0.113491,-0.695229,0.004250,0.569240,-0.553066,-0.453465,-0.025077,-0.075885,0.047628,-0.070905,-0.053825,-0.928300,0.127367,0.169762,-0.048011,0.073741,0.054260,-0.046493,-0.123247,-0.477806,-0.002118
2,127,1.277000,0.227048,0.674106,0.291459,0.197089,0.702379,0.198762,0.171740,0.729575,0.111704,0.144991,0.711258,0.027243,0.052356,0.780905,-0.064218,0.020195,0.905948,-0.027341,-0.070063,0.761557,-0.082026,0.002293,-0.489399,-0.149997,0.320015,-0.578388,-0.644514,0.206998,0.171900,-0.059940,-0.241093,0.185019,-0.910119,0.140624,0.078015,-0.022817,0.123744,0.259621,-0.076419,-0.109639,-0.436155,-0.002565
2,128,1.277000,0.137943,0.782780,0.340061,0.131666,0.788664,0.238844,0.123640,0.794065,0.142496,0.120034,0.754023,0.058117,0.052125,0.783752,-0.060680,0.009921,0.910991,-0.028185,-0.065346,0.761304,-0.086106,-0.034791,-0.614559,-0.037607,0.462525,-0.568600,-0.564956,0.090145,0.067389,0.020734,-0.140256,0.046200,-0.934613,0.122826,0.138478,-0.036707,0.099243,0.151622,-0.046027,-0.110626,-0.457588,-0.003278
2,129,1.065000,0.047587,0.869490,0.333749,0.065848,0.850943,0.235532,0.085135,0.836097,0.141699,0.103864,0.781144,0.066030,0.059919,0.787044,-0.061065,0.012219,0.912402,-0.031286,-0.052653,0.762690,-0.091573,-0.109485,-0.702764,0.045726,0.595729,-0.570107,-0.427657,-0.016440,-0.065913,0.061581,-0.064179,-0.065054,-0.934793,0.125265,0.175156,-0.047998,0.094652,0.039553,-0.044454,-0.108407,-0.477251,-0.012247
2,130,1.399000,0.037765,0.986843,0.282036,0.058487,0.937359,0.196299,0.079442,0.895586,0.109941,0.099425,0.822039,0.049410,0.044916,0.790520,-0.071678,-0.001529,0.919238,-0.044691,-0.066300,0.762340,-0.094345,-0.235917,-0.690527,0.162736,0.651360,-0.627140,-0.319115,-0.163688,-0.060956,0.094277,-0.125500,-0.163141,-0.910837,0.148001,0.133166,-0.063818,0.033030,0.035940,-0.038372,-0.116378,-0.450872,-0.001238
2,131,1.100000,0.228926,0.674708,0.286682,0.198520,0.703918,0.195476,0.175159,0.730261,0.106627,0.146803,0.709763,0.022591,0.052200,0.781085,-0.064338,0.012558,0.911027,-0.028271,-0.071651,0.760688,-0.077955,-0.026678,-0.482172,-0.165337,0.290740,-0.571098,-0.652626,0.191230,0.163185,-0.074525,-0.267223,0.187476,-0.914785,0.147528,0.056702,-0.031910,0.085593,0.238396,-0.053615,-0.114652,-0.424517,0.002730
2,132,1.423000,0.039567,0.988985,0.293564,0.056689,0.940927,0.205593,0.080442,0.896507,0.120877,0.099583,0.822264,0.061870,0.046403,0.791004,-0.060069,-0.001439,0.918552,-0.035158,-0.064103,0.762037,-0.084957,-0.218845,-0.678275,0.167560,0.640292,-0.633348,-0.343645,-0.177339,-0.073415,0.108090,-0.121331,-0.161768,-0.922389,0.145449,0.130442,-0.063359,0.043060,0.029677,-0.034419,-0.116990,-0.456002,-0.000422
2,133,1.665000,0.177689,0.744666,0.313119,0.161651,0.755647,0.213237,0.151727,0.766719,0.119123,0.139163,0.732664,0.033955,0.059069,0.782236,-0.075982,0.012521,0.913401,-0.042699,-0.060305,0.763494,-0.102442,-0.035809,-0.571024,-0.075481,0.423949,-0.579015,-0.589584,0.122760,0.082804,-0.038116,-0.203099,0.104989,-0.939934,0.128506,0.125638,-0.017094,0.086854,0.123988,-0.044952,-0.114707,-0.456269,-0.013813
2,134,1.144000,-0.132255,0.683601,0.298080,-0.065596,0.713021,0.227705,-0.004074,0.737606,0.157204,0.052500,0.714969,0.085609,0.052571,0.783154,-0.027340,-0.006611,0.908687,-0.014056,-0.048247,0.764444,-0.088146,0.081584,-0.866745,-0.092471,0.613287,-0.271940,-0.415403,0.164930,-0.312821,0.074188,0.146310,0.060217,-0.938059,0.144511,0.381655,-0.008920,0.137829,-0.150070,-0.028364,-0.114230,-0.563414,-0.037298
3,0,5.731200,-0.088320,0.945241,0.373819,-0.037299,0.928755,0.274156,-0.001576,0.900125,0.178011,0.051482,0.857878,0.081375,0.038413,0.788301,-0.008689,-0.007089,0.938691,0.007660,-0.076928,0.767179,-0.066500,-0.036506,0.766795,-0.202142,0.529676,-0.513121,-0.421583,0.144955,0.187009,-0.064283,-0.089406,-0.262457,-0.044173,-0.031127,-0.192039,0.061821,-0.057809,-0.084793,-0.030324,-0.063573,-0.585861,-0.068294
3,1,3.909600,0.106122,0.957221,0.352030,0.108555,0.941565,0.241530,0.090077,0.913043,0.138753,0.088788,0.867687,0.030506,0.038516,0.785853,-0.047463,-0.000047,0.937475,-0.020349,-0.091390,0.766988,-0.075270,-0.024478,0.616319,-0.168685,0.345201,-0.632707,-0.525838,0.133387,-0.057586,-0.005571,-0.122227,-0.061093,-0.041501,-0.135161,0.003603,0.060538,-0.049457,0.092497,-0.025447,-0.086301,-0.509807,-0.040021
3,2,4.464800,-0.159425,0.935554,0.298268,-0.095847,0.925011,0.205626,-0.044569,0.899554,0.116230,0.026225,0.862043,0.030149,0.028219,0.794007,-0.046643,-0.008474,0.936509,-0.030361,-0.078510,0.766624,-0.097500,-0.036165,0.809754,-0.175199,0.548734,-0.455717,-0.400548,0.129215,0.270936,-0.058210,-0.081536,-0.362488,-0.010078,-0.133353,-0.066262,0.091739,-0.044870,-0.081934,-0.020527,-0.097026,-0.602826,-0.045048
3,3,4.730900,0.125048,0.851391,0.390022,0.125087,0.859205,0.278405,0.109062,0.853125,0.174116,0.106756,0.833960,0.058537,0.051977,0.779894,-0.031584,0.008201,0.932348,-0.001817,-0.081043,0.768154,-0.057451,-0.094482,0.621300,-0.093843,0.288125,-0.579113,-0.589950,0.015286,-0.046156,0.020515,-0.015267,-0.037448,-0.108499,-0.120023,-0.000172,0.049324,-0.008422,0.072263,-0.025436,-0.090907,-0.510943,-0.043893
3,4,3.708800,0.156783,0.813166,0.387588,0.153895,0.829048,0.275770,0.129375,0.831252,0.173471,0.117401,0.821013,0.058102,0.057159,0.781406,-0.034442,0.013346,0.927508,-0.002347,-0.078825,0.768044,-0.056228,-0.157708,0.620238,-0.068324,0.263479,-0.579029,-0.606658,-0.029033,-0.092589,0.023467,0.011564,-0.005112,-0.134867,-0.052289,-0.039402,0.051772,0.028138,0.101786,-0.031477,-0.094658,-0.499495,-0.037486
3,5,3.377200,0.015132,0.847723,0.388150,0.043942,0.851101,0.278169,0.050558,0.845904,0.175042,0.074591,0.830162,0.061920,0.043650,0.787155,-0.033165,-0.001923,0.927689,-0.007729,-0.082697,0.767748,-0.072824,-0.122919,0.706431,-0.167909,0.393075,-0.545076,-0.530726,-0.003772,0.056998,-0.011968,0.013013,-0.156035,-0.102138,-0.030643,-0.096541,0.068091,0.027516,0.005245,-0.025479,-0.093679,-0.551003,-0.044373
3,6,6.088800,0.131112,1.086980,0.299979,0.124151,1.031078,0.202198,0.103539,0.972545,0.115730,0.099086,0.899992,0.022568,0.050475,0.797130,-0.032303,0.003883,0.963018,-0.031266,-0.080720,0.768478,-0.049417,0.068997,0.518390,-0.325129,0.442265,-0.728608,-0.433385,0.262648,-0.092546,-0.054235,-0.240217,-0.029908,0.009555,-0.071623,-0.011537,0.092653,-0.286660,0.109386,0.038865,-0.084857,-0.481770,-0.041753
3,7,5.054500,0.021149,0.951024,0.357315,0.047445,0.930262,0.248760,0.055206,0.902661,0.147987,0.080157,0.862423,0.040577,0.047012,0.789771,-0.040422,0.007149,0.934935,-0.018490,-0.075503,0.767755,-0.072331,-0.051724,0.678596,-0.241424,0.462741,-0.593896,-0.482436,0.108067,0.056087,-0.023523,-0.095273,-0.167582,-0.069686,-0.140946,0.003964,0.077214,-0.028678,0.025638,-0.010761,-0.100599,-0.533770,-0.037116
3,8,4.388700,0.003325,1.124821,0.290365,0.033260,1.055115,0.205257,0.039306,0.988861,0.123383,0.062850,0.909396,0.039314,0.034171,0.800076,-0.016864,-0.013082,0.963541,-0.030362,-0.089125,0.768569,-0.056119,0.138523,0.615815,-0.396309,0.550984,-0.696538,-0.304683,0.310653,0.045217,-0.038776,-0.274482,-0.166414,-0.010807,-0.102321,-0.084444,0.099577,-0.309852,-0.026349,0.003322,-0.087410,-0.559882,-0.041177
3,9,2.542500,0.015636,0.955355,0.369093,0.047097,0.933135,0.260677,0.051550,0.907098,0.159622,0.071834,0.866587,0.051349,0.042010,0.791552,-0.038284,-0.004211,0.937222,-0.023474,-0.081425,0.767230,-0.081408,0.000940,0.721461,-0.159501,0.428890,-0.618283,-0.427813,0.102610,0.050759,0.047960,0.098609,0.171113,0.095026,-0.093456,-0.098782,0.080520,-0.048842,-0.000468,-0.011604,-0.091965,-0.583615,-0.032998
3,10,1.976700,0.163405,0.801809,0.395676,0.163364,0.807685,0.281416,0.136801,0.816781,0.183241,0.119009,0.814882,0.068355,0.056069,0.783562,-0.029868,0.018315,0.926330,-0.003875,-0.080875,0.769073,-0.050763,-0.067016,0.635536,-0.048286,0.254466,-0.633835,-0.546658,-0.060086,-0.111464,0.111274,-0.034409,-0.015310,0.193991,-0.038601,-0.075412,0.058742,0.036655,0.151597,-0.034707,-0.090593,-0.490654,-0.039892
3,11,1.888600,0.104238,0.950989,0.365966,0.115907,0.926952,0.253186,0.097963,0.902358,0.152723,0.095827,0.860818,0.043380,0.043339,0.785658,-0.040255,0.000534,0.932824,-0.020657,-0.087360,0.766105,-0.069315,0.011276,0.678428,-0.103713,0.375569,-0.679669,-0.439277,0.122188,-0.036102,0.037102,0.106391,0.059788,0.094120,-0.143984,-0.002955,0.065576,-0.014172,0.085447,-0.014077,-0.100297,-0.521452,-0.028552
3,12,2.243300,0.121223,0.851212,0.397017,0.124448,0.851257,0.281643,0.105184,0.848123,0.181183,0.098265,0.833043,0.065827,0.045175,0.783455,-0.034032,0.004270,0.935715,-0.007651,-0.085723,0.767190,-0.064420,-0.053886,0.651728,-0.028250,0.302019,-0.646110,-0.513199,-0.006065,-0.064794,0.078774,0.004499,0.043447,0.137523,-0.045831,-0.071165,0.059192,-0.028519,0.100795,-0.027188,-0.061339,-0.533926,-0.043270
3,13,1.631700,0.096362,1.046949,0.337985,0.113234,0.999900,0.232910,0.094873,0.952805,0.139618,0.091184,0.889908,0.040560,0.043229,0.793033,-0.029804,0.003283,0.943434,-0.014500,-0.087143,0.768376,-0.059361,0.075665,0.661354,-0.221583,0.430170,-0.715309,-0.362905,0.215307,-0.051543,0.035438,0.203928,0.064630,0.050356,-0.095046,-0.046909,0.085746,-0.090461,0.097433,-0.010632,-0.093699,-0.536626,-0.036951
3,14,1.921600,0.154493,1.108413,0.275592,0.144709,1.045771,0.179779,0.112731,0.985965,0.097616,0.095001,0.909505,0.010231,0.042226,0.798633,-0.040682,0.008687,0.948332,-0.026056,-0.090833,0.768611,-0.057594,0.154860,0.563558,-0.229132,0.406776,-0.779634,-0.349079,0.290689,-0.122331,0.023441,0.272688,-0.002149,0.008082,-0.099755,0.010412,0.110777,-0.126618,0.195826,0.000808,-0.085840,-0.503978,-0.024563
3,15,1.754800,-0.089499,1.041357,0.323791,-0.033382,0.998282,0.230945,-0.003619,0.955354,0.140947,0.042985,0.894428,0.051175,0.036080,0.800568,-0.027210,-0.005711,0.942609,-0.021431,-0.074914,0.769770,-0.089024,0.104990,0.781281,-0.218121,0.520692,-0.615186,-0.297776,0.187534,0.186680,0.059904,0.175413,0.302480,0.066307,-0.089310,-0.195740,0.103845,-0.071800,-0.095376,-0.011973,-0.080926,-0.643661,-0.043559
3,16,2.266300,-0.099914,0.840072,0.386853,-0.041971,0.837022,0.287716,-0.009051,0.836349,0.191388,0.038610,0.823673,0.085332,0.038729,0.785495,-0.016042,-0.012390,0.924671,-0.017221,-0.079239,0.770216,-0.097543,-0.003255,0.818817,-0.040767,0.421648,-0.512928,-0.419917,-0.022545,0.191497,0.045690,-0.032516,0.261533,0.081368,-0.189432,-0.438044,0.081642,0.059623,-0.116577,-0.022704,-0.089191,-0.653741,-0.059065
3,17,2.521900,0.172617,0.801724,0.401288,0.171585,0.813635,0.287522,0.145142,0.820407,0.187601,0.129916,0.813879,0.072901,0.068954,0.779756,-0.024902,0.032208,0.919245,0.004929,-0.069670,0.769865,-0.052944,-0.053140,0.634293,0.017240,0.242773,-0.624576,-0.549066,-0.041943,-0.102480,0.080558,-0.027955,-0.005274,0.163500,-0.075129,-0.096118,0.053197,0.091036,0.145737,-0.036251,-0.094123,-0.528844,-0.050207
3,18,2.732200,0.008893,0.717044,0.372526,0.037323,0.747425,0.267355,0.049302,0.771173,0.170083,0.077231,0.784873,0.058998,0.055156,0.779978,-0.047738,0.003327,0.919281,-0.030926,-0.076021,0.769518,-0.098136,-0.083896,0.713590,0.115376,0.268895,-0.496812,-0.538910,-0.149267,0.077720,0.106012,-0.143337,0.150043,0.207933,-0.054870,-0.307742,0.067072,0.098983,-0.012706,-0.009408,-0.100302,-0.573465,-0.047431
3,19,3.199400,0.160386,1.116159,0.267176,0.148243,1.058121,0.167662,0.117948,0.992832,0.086870,0.100615,0.915516,0.002911,0.051962,0.800964,-0.043454,0.005709,0.958585,-0.039123,-0.082220,0.769974,-0.051097,0.144193,0.568110,-0.202988,0.391346,-0.781188,-0.363553,0.307232,-0.120365,0.008199,0.284700,-0.006594,-0.018555,-0.128028,0.003311,0.131785,-0.237461,0.176120,0.040899,-0.089692,-0.477629,-0.015087
3,20,1.843300,-0.152363,1.087633,0.272536,-0.084531,1.027293,0.201872,-0.039426,0.971856,0.124493,0.021829,0.901050,0.053220,0.027703,0.798954,-0.017938,-0.016950,0.944873,-0.021844,-0.071836,0.767458,-0.093869,0.230272,0.831495,-0.168853,0.543915,-0.576482,-0.163490,0.247727,0.286724,0.079378,0.215152,0.394645,0.085581,-0.126324,-0.292174,0.093589,-0.121074,-0.199140,-0.009163,-0.074409,-0.690760,-0.052326
3,21,2.243000,-0.096605,0.957033,0.347064,-0.036983,0.938825,0.249667,-0.005686,0.913067,0.152780,0.045313,0.870041,0.056250,0.045746,0.791215,-0.041219,-0.002469,0.934697,-0.039150,-0.063026,0.765269,-0.113917,0.021496,0.813214,-0.137503,0.473352,-0.544158,-0.387671,0.126906,0.204809,0.032376,0.090229,0.300892,0.082016,-0.134116,-0.289627,0.077552,-0.033301,-0.126662,-0.009241,-0.090313,-0.675402,-0.038340
3,22,3.631400,-0.179512,1.099148,0.268886,-0.107061,1.039645,0.201774,-0.060359,0.982977,0.125699,0.001926,0.909853,0.057868,0.013722,0.799810,-0.011608,-0.030181,0.948418,-0.020169,-0.073244,0.764887,-0.104562,0.235695,0.839915,-0.190864,0.550727,-0.566152,-0.171075,0.264481,0.293422,0.073113,0.235509,0.410060,0.074838,-0.162665,-0.373215,0.087211,-0.144971,-0.227877,-0.020956,-0.076179,-0.768196,-0.041743
3,23,2.455300,0.014156,0.716917,0.392764,0.036181,0.740357,0.284769,0.047400,0.765788,0.189463,0.073354,0.780755,0.078093,0.051568,0.779867,-0.030725,0.005505,0.922535,-0.018157,-0.078033,0.769200,-0.086850,0.013771,0.688326,0.174706,0.228342,-0.536264,-0.513504,-0.161635,0.069375,0.161400,-0.151897,0.147110,0.253217,-0.049496,-0.345769,0.058972,0.066427,0.009696,-0.013927,-0.081219,-0.583672,-0.052305
3,24,1.865500,0.003269,1.076803,0.326327,0.036149,1.027338,0.226399,0.045382,0.971422,0.137681,0.072270,0.899945,0.048384,0.048657,0.793881,-0.021051,0.007171,0.949056,-0.013714,-0.074228,0.768452,-0.070521,0.106393,0.714834,-0.212327,0.491318,-0.676134,-0.329921,0.264295,0.085533,0.017489,0.235091,0.202247,0.043486,-0.141449,-0.157451,0.086346,-0.151536,-0.000757,0.000671,-0.080861,-0.614002,-0.042711
3,25,2.065400,0.115748,0.958326,0.371067,0.127911,0.934144,0.258754,0.108899,0.907838,0.158045,0.105100,0.865518,0.049329,0.056767,0.786965,-0.042223,0.014161,0.937052,-0.020258,-0.075403,0.766418,-0.077073,0.058680,0.684305,-0.077214,0.351932,-0.679628,-0.437127,0.121105,-0.050311,0.041979,0.110173,0.061807,0.073432,-0.099563,-0.118501,0.078268,-0.043142,0.101526,-0.005755,-0.068934,-0.555547,-0.035613
3,26,2.121500,-0.102999,0.954333,0.353683,-0.043966,0.936556,0.255011,-0.013663,0.907940,0.158494,0.035505,0.865185,0.061651,0.031279,0.790630,-0.035873,-0.014629,0.937098,-0.031169,-0.081619,0.768342,-0.107342,0.009213,0.832407,-0.031822,0.463029,-0.557616,-0.353394,0.119363,0.190846,0.033475,0.092001,0.290094,0.080294,-0.106173,-0.246060,0.079269,-0.043790,-0.075832,-0.004303,-0.076033,-0.674297,-0.044607
3,27,1.366600,-0.111411,1.065919,0.302465,-0.046117,1.018718,0.218521,-0.011369,0.965985,0.133216,0.040175,0.898493,0.052145,0.037518,0.796198,-0.023413,-0.006080,0.942805,-0.020123,-0.067635,0.766292,-0.095900,0.136022,0.840085,-0.118618,0.521746,-0.588227,-0.224246,0.244022,0.220392,0.041628,0.208984,0.325856,0.059374,-0.147326,-0.253406,0.088825,-0.095552,-0.127346,-0.011242,-0.073029,-0.695377,-0.041106
3,28,0.711000,-0.011217,0.722210,0.222887,0.082024,0.756267,0.162952,0.146468,0.760455,0.096759,0.170472,0.772258,0.014722,0.062353,0.778895,-0.042955,-0.001768,0.934387,-0.012019,-0.083509,0.768907,-0.069381,-0.234465,0.844922,0.358755,0.439981,-0.398572,-0.268707,-0.088517,0.362355,0.099001,-0.186278,-0.252299,0.179119,-0.093209,0.036913,0.021198,-0.025452,0.018080,-0.014607,-0.067412,-0.544461,-0.044908
3,29,1.566000,0.106548,0.951887,0.379486,0.119112,0.931455,0.265248,0.100661,0.906686,0.165001,0.096495,0.865445,0.056078,0.046389,0.788618,-0.032172,0.005177,0.935068,-0.011159,-0.086311,0.766699,-0.060724,0.032204,0.696518,-0.049857,0.358736,-0.682555,-0.442137,0.115299,-0.050613,0.036353,0.109163,0.053481,0.084377,-0.103026,-0.089144,0.084794,-0.039882,0.117345,-0.014200,-0.071654,-0.556400,-0.028372
3,30,1.543000,0.209981,0.728087,0.355712,0.198285,0.752216,0.244063,0.161681,0.775607,0.152219,0.131880,0.788973,0.041676,0.059617,0.778421,-0.053375,0.026939,0.918008,-0.022761,-0.082444,0.768610,-0.069708,-0.029175,0.594939,0.141887,0.134404,-0.641037,-0.557258,-0.114897,-0.168310,0.169197,-0.083931,-0.078838,0.249048,-0.050747,-0.130641,0.052281,0.096874,0.220879,-0.041409,-0.089111,-0.484581,-0.038093
3,31,1.144000,-0.008198,0.931903,0.391502,0.030020,0.918753,0.282611,0.041042,0.897709,0.181717,0.068394,0.860500,0.074198,0.046757,0.788185,-0.026511,-0.002481,0.934388,-0.013164,-0.075675,0.765542,-0.081130,0.030300,0.761647,-0.059107,0.405939,-0.604612,-0.421535,0.091295,0.094583,0.049553,0.072791,0.189583,0.082830,-0.110996,-0.199403,0.082643,-0.019470,-0.019540,-0.002985,-0.073285,-0.625246,-0.028118
3,32,1.633000,0.124402,1.069671,0.307549,0.131154,1.014432,0.204540,0.107839,0.964221,0.115342,0.100226,0.897514,0.019484,0.051938,0.794640,-0.045307,0.015669,0.944746,-0.025160,-0.079430,0.767238,-0.065139,0.158564,0.646604,-0.193772,0.423742,-0.753010,-0.352010,0.246235,-0.079373,-0.013624,0.218290,0.034606,0.017110,-0.102178,-0.042595,0.102936,-0.108595,0.153043,0.001720,-0.073545,-0.524551,-0.030493
3,33,1.888000,0.004988,0.705354,0.398938,0.030692,0.735505,0.292456,0.048717,0.759287,0.198788,0.078894,0.776642,0.088600,0.050366,0.776205,-0.020075,-0.005133,0.918634,0.001749,-0.080859,0.768837,-0.076185,-0.048889,0.702992,0.172890,0.272259,-0.513926,-0.530208,-0.156607,0.117383,0.087907,-0.165922,0.112774,0.204743,-0.037087,-0.306791,0.044659,0.102811,-0.022865,-0.005647,-0.064490,-0.595798,-0.060020
3,34,3.043000,0.215456,0.739944,0.345507,0.192235,0.766941,0.238051,0.165278,0.784475,0.143401,0.141252,0.793141,0.030916,0.061360,0.778742,-0.054225,0.015445,0.924942,-0.017805,-0.083789,0.767059,-0.064786,-0.030725,0.541884,0.128448,0.160543,-0.624443,-0.598040,-0.092426,-0.102463,0.064825,-0.084156,-0.123837,0.185134,-0.074318,-0.048704,0.058599,0.048503,0.190815,-0.010696,-0.076008,-0.478558,-0.029915
3,35,1.965000,0.122184,0.843533,0.388907,0.130683,0.846068,0.274414,0.112300,0.843938,0.171907,0.107771,0.827603,0.057132,0.053416,0.782315,-0.041153,0.006360,0.925205,-0.015808,-0.083822,0.767962,-0.075492,0.023137,0.671384,0.042210,0.285459,-0.625133,-0.508261,0.003380,-0.051345,0.042202,-0.002959,0.031431,0.120766,-0.104965,-0.100355,0.058143,0.047399,0.093032,-0.011227,-0.085225,-0.551393,-0.039634
